Bus_Name,Bus_Type,Departure_Time,Destination_Time,Total_Duration,Ratings,Price,Seats_Available,Route_name,Route_Link
SBSTC-GARIA - DIGHA - 15:15 (DIGHA DEPOT) - 543,Non AC Seater (2+3),16:30,00:00,07h 30m,"4.0
4",INR 107,50 Seats available,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria
SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),23:45,00:00,00h 15m,"3.0
5",INR 107,47 Seats available,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria
Basu Travels,A/C Seater Push Back (2+3),23:30,02:55,03h 25m,2.8,INR 249,20 Seats available,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria
Basu Travels,A/C Seater Push Back (2+3),23:55,02:45,02h 50m,2.8,INR 249,21 Seats available,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria
SBSTC-KOLKATA - NANDIGRAM - 16:45 (HWH DEPOT) - 602,Non AC Seater (2+3),16:45,00:00,07h 15m,"3.7
4",INR 96,47 Seats available,Kolkata to Chandipur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-chandipur-west-bengal
SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),23:45,00:00,00h 15m,"3.9
4",INR 96,47 Seats available,Kolkata to Chandipur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-chandipur-west-bengal
SBSTC-SILIGURI - ASANSOL - 2/2 - VIA - MALDA - 16:00 (AS - 3810,Non AC Seater (2+2),16:00,00:00,08h 00m,"4.5
32",INR 455,32 Seats available,Siliguri to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-durgapur
Greenline,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,06:00,11h 00m,"4.4
322",INR 1350,8 Seats available,Siliguri to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-durgapur
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),18:20,05:15,10h 55m,"4.3
355",INR 1000,30 Seats available,Siliguri to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-durgapur
Guru Nanak (Inter City),NON A/C Seater / Sleeper (2+2),17:30,06:50,13h 20m,"3.7
138",599,35 Seats available,Siliguri to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-durgapur
Shreya Roadlines (Mangaldeep),NON A/C Seater / Sleeper (2+2),16:30,04:40,12h 10m,"2.0
5",INR 600,21 Seats available,Siliguri to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-durgapur
Shivnarayan Travels,NON A/C Seater / Sleeper (2+2),17:30,05:00,11h 30m,"3.6
51",INR 650,10 Seats available,Siliguri to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-durgapur
Lady Diana Travels,NON A/C Seater / Sleeper (2+2),17:00,06:00,13h 00m,"3.1
53",INR 600,20 Seats available,Siliguri to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-durgapur
Shivnarayan Travels (Subhodeep),NON A/C Seater / Sleeper (2+2),16:00,04:00,12h 00m,"2.2
15",INR 650,10 Seats available,Siliguri to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-durgapur
Joy Jishu Tranport (Tsa NBSTC),Non AC Seater (2+3),16:10,19:30,03h 20m,3.7,INR 96,52 Seats available,Berhampore (West Bengal) to Suri,https://www.redbus.in/bus-tickets/berhampore-to-suri
SBSTC-KOLKATA - KANDRA - 16:00 (BWN DEPOT) - 689,Non AC Seater (2+3),16:00,00:00,08h 00m,"2.9
12",INR 140,52 Seats available,Kolkata to Futishanko,https://www.redbus.in/bus-tickets/kolkata-to-futishanko
SBSTC-KOLKATA - KANDI - VIA - FUTISANKO - 16:25 (BWN D - 3968,Non AC Seater (2+3),16:25,00:00,07h 35m,"5.0
4",INR 140,52 Seats available,Kolkata to Futishanko,https://www.redbus.in/bus-tickets/kolkata-to-futishanko
SBSTC-KOLKATA - LABPUR - 16:35 (HWH DEPOT) - 3238,Non AC Seater (2+3),16:35,00:00,07h 25m,"4.4
7",INR 140,50 Seats available,Kolkata to Futishanko,https://www.redbus.in/bus-tickets/kolkata-to-futishanko
SBSTC-DURGAPUR - BERHAMPUR - VIA - SURI - 15:40 (BRP DEP - 1109,Non AC Seater (2+3),15:40,19:40,04h 00m,"2.1
6",INR 163,51 Seats available,Durgapur (West Bengal) to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-berhampore
SBSTC-ASANSOL - SILIGURI - 2/2 VIA - SURI - 15:50 (ASN D - 3809,Non AC Seater (2+2),17:10,00:00,06h 50m,"4.3
46",INR 240,29 Seats available,Durgapur (West Bengal) to Malda,https://www.redbus.in/bus-tickets/durgapur-to-malda
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,00:50,05h 20m,"4.0
73",INR 700,38 Seats available,Durgapur (West Bengal) to Malda,https://www.redbus.in/bus-tickets/durgapur-to-malda
Greenline,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:45,01:15,05h 30m,"3.2
22",INR 1000,4 Seats available,Durgapur (West Bengal) to Malda,https://www.redbus.in/bus-tickets/durgapur-to-malda
Guru Nanak (Inter City),NON A/C Seater / Sleeper (2+2),18:30,00:10,05h 40m,"2.9
26",399,36 Seats available,Durgapur (West Bengal) to Malda,https://www.redbus.in/bus-tickets/durgapur-to-malda
Mangaldeep,NON A/C Seater / Sleeper (2+2),17:30,00:30,07h 00m,"3.4
10",INR 600,25 Seats available,Durgapur (West Bengal) to Malda,https://www.redbus.in/bus-tickets/durgapur-to-malda
SBSTC-DIGHA - ASANSOL - VIA - MEDINIPUR-DURGAPUR - 21:30 - 1553,Non AC Seater (2+3),21:30,07:10,09h 40m,"3.5
77",INR 267,15 Seats available,Digha to Asansol (West Bengal),https://www.redbus.in/bus-tickets/digha-to-asansol
SBSTC-GARIA - DIGHA - 15:15 (DIGHA DEPOT) - 543,Non AC Seater (2+3),16:30,00:00,07h 30m,4.1,INR 144,50 Seats available,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal
SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),23:45,00:00,00h 15m,"4.2
30",INR 144,47 Seats available,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal
Bengal Surface Transport,A/C Seater Push Back (2+3),23:20,04:00,04h 40m,2.7,INR 419,21 Seats available,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal
Basu Travels,A/C Seater Push Back (2+3),23:30,03:45,04h 15m,2.8,INR 249,20 Seats available,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal
Basu Travels,A/C Seater Push Back (2+3),23:55,04:40,04h 45m,2.8,INR 249,21 Seats available,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal
Bengal Surface Transport,A/C Seater Push Back (2+3),23:59,04:45,04h 46m,2.7,INR 399,20 Seats available,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal
SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),23:45,00:00,00h 15m,4.3,INR 103,47 Seats available,Kolkata to Bajkul (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal
Santosh Bus Service,NON A/C Seater Pushback (2+3),20:05,23:45,03h 40m,3.8,INR 179,37 Seats available,Kolkata to Bajkul (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal
Bengal Surface Transport,A/C Seater Push Back (2+3),23:20,02:15,02h 55m,2.7,INR 419,21 Seats available,Kolkata to Bajkul (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal
Basu Travels,A/C Seater Push Back (2+3),23:30,02:30,03h 00m,2.8,INR 249,20 Seats available,Kolkata to Bajkul (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal
Basu Travels,A/C Seater Push Back (2+3),23:55,02:20,02h 25m,2.8,INR 249,21 Seats available,Kolkata to Bajkul (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal
Bengal Surface Transport,A/C Seater Push Back (2+3),23:59,02:30,02h 31m,2.7,INR 399,20 Seats available,Kolkata to Bajkul (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal
SBSTC-KOLKATA - LABPUR - 16:35 (HWH DEPOT) - 3238,Non AC Seater (2+3),16:35,22:05,05h 30m,"3.2
36",INR 150,50 Seats available,Kolkata to Kirnahar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-kirnahar-west-bengal
SBSTC-KOLKATA - PURULIA - VIA - BANKURA - 13:00 (PRL DEP - 290,Non AC Seater (2+3),16:00,17:00,01h 00m,3.0,INR 53,50 Seats available,Durgapur (West Bengal) to Bankura,https://www.redbus.in/bus-tickets/durgapur-to-bankura
SBSTC-DURGAPUR - MANBAZAR - 16:10 (MAN BZR) - 3616,Non AC Seater (2+3),16:10,17:10,01h 00m,3.0,INR 53,51 Seats available,Durgapur (West Bengal) to Bankura,https://www.redbus.in/bus-tickets/durgapur-to-bankura
SBSTC-KARUNAMOYEE - BANKURA - A/C - 15:15 (BNK DEPOT) - 1524,AC Seater (2+2),19:30,00:00,04h 30m,"3.8
4",INR 70,31 Seats available,Durgapur (West Bengal) to Bankura,https://www.redbus.in/bus-tickets/durgapur-to-bankura
Dolphin tours and travels,A/C Seater / Sleeper (2+2),17:45,19:00,01h 15m,3.8,806,18 Seats available,Durgapur (West Bengal) to Bankura,https://www.redbus.in/bus-tickets/durgapur-to-bankura
Sri Balaji Parivahan,Non AC Seater (2+3),15:45,17:30,01h 45m,2.6,INR 110,10 Seats available,Durgapur (West Bengal) to Bankura,https://www.redbus.in/bus-tickets/durgapur-to-bankura
SBSTC-SILIGURI - ASANSOL - 2/2 - VIA - MALDA - 16:00 (AS - 3810,Non AC Seater (2+2),16:00,00:00,08h 00m,"2.6
17",INR 225,32 Seats available,Siliguri to Malda,https://www.redbus.in/bus-tickets/siliguri-to-malda
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),18:20,23:20,05h 00m,"3.8
38",INR 600,37 Seats available,Siliguri to Malda,https://www.redbus.in/bus-tickets/siliguri-to-malda
Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),18:45,23:55,05h 10m,"4.7
13",INR 649,51 Seats available,Siliguri to Malda,https://www.redbus.in/bus-tickets/siliguri-to-malda
Royal Cruiser,Scania Multi-Axle AC Semi Sleeper (2+2),17:35,23:15,05h 40m,"4.2
61",570,24 Seats available,Siliguri to Malda,https://www.redbus.in/bus-tickets/siliguri-to-malda
Greenline,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,23:59,04h 59m,"5.0
6",INR 1100,8 Seats available,Siliguri to Malda,https://www.redbus.in/bus-tickets/siliguri-to-malda
Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,23:45,05h 15m,"4.6
7",999,12 Seats available,Siliguri to Malda,https://www.redbus.in/bus-tickets/siliguri-to-malda
Aradhana Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),21:30,03:00,05h 30m,"3.8
6",713,31 Seats available,Siliguri to Malda,https://www.redbus.in/bus-tickets/siliguri-to-malda
Aradhana Travels,A/C Seater / Sleeper (2+1),19:05,00:50,05h 45m,"3.4
8",713,31 Seats available,Siliguri to Malda,https://www.redbus.in/bus-tickets/siliguri-to-malda
Guru Nanak (Inter City),NON A/C Seater / Sleeper (2+2),17:30,23:10,05h 40m,"2.5
8",499,32 Seats available,Siliguri to Malda,https://www.redbus.in/bus-tickets/siliguri-to-malda
Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:15,00:30,05h 15m,"2.2
4",INR 950,23 Seats available,Siliguri to Malda,https://www.redbus.in/bus-tickets/siliguri-to-malda
Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,23:55,05h 10m,4.7,INR 1500,10 Seats available,Siliguri to Malda,https://www.redbus.in/bus-tickets/siliguri-to-malda
Greenline,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,23:59,04h 59m,4.3,INR 2000,2 Seats available,Siliguri to Malda,https://www.redbus.in/bus-tickets/siliguri-to-malda
Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),19:30,00:40,05h 10m,"4.8
12",INR 600,37 Seats available,Siliguri to Malda,https://www.redbus.in/bus-tickets/siliguri-to-malda
Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),18:30,00:10,05h 40m,"4.2
8",INR 1200,28 Seats available,Siliguri to Malda,https://www.redbus.in/bus-tickets/siliguri-to-malda
Aradhana Travels,NON A/C Seater / Sleeper (2+2),22:00,06:00,08h 00m,"1.3
12",475,33 Seats available,Siliguri to Malda,https://www.redbus.in/bus-tickets/siliguri-to-malda
Shreya Roadlines (Mangaldeep),NON A/C Seater / Sleeper (2+2),16:30,22:30,06h 00m,2.5,INR 400,17 Seats available,Siliguri to Malda,https://www.redbus.in/bus-tickets/siliguri-to-malda
Modern Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:00,23:55,04h 55m,3.6,INR 825,36 Seats available,Siliguri to Malda,https://www.redbus.in/bus-tickets/siliguri-to-malda
Lokenath Bus Service,NON A/C Seater / Sleeper (2+2),15:15,22:00,06h 45m,2.7,INR 380,12 Seats available,Siliguri to Malda,https://www.redbus.in/bus-tickets/siliguri-to-malda
Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),15:05,21:30,06h 25m,2.5,665,33 Seats available,Siliguri to Malda,https://www.redbus.in/bus-tickets/siliguri-to-malda
Maa Durga Bus Service,Non AC Seater (2+2),18:00,01:30,07h 30m,2.4,INR 600,14 Seats available,Siliguri to Malda,https://www.redbus.in/bus-tickets/siliguri-to-malda
Maulik Paribahan,A/C Seater / Sleeper (2+2),18:30,00:11,05h 41m,2.1,INR 1000,50 Seats available,Siliguri to Malda,https://www.redbus.in/bus-tickets/siliguri-to-malda
SBSTC-KOLKATA - SURI - 15:30 - (Suri Depot) - 655,Non AC Seater (2+3),15:30,20:30,05h 00m,"3.5
13",INR 190,47 Seats available,Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri
SBSTC-KOLKATA - SURI - 16: 30 - (Suri Depot) - 653,Non AC Seater (2+3),16:30,21:30,05h 00m,"4.2
10",INR 190,51 Seats available,Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri
SBSTC-KOLKATA - SURI - 18:00 - (Suri Depot) - 1205,Non AC Seater (2+3),18:00,23:00,05h 00m,"2.7
23",INR 190,48 Seats available,Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri
WBTC (CTC) KOLKATA -BOLPUR - SURI (AC-VOLVO) - 104|16:00,Volvo AC Seater (2+2),16:00,20:10,04h 10m,"4.8
6",INR 435,35 Seats available,Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri
